2016-06-25,82.75.96.24,268477
2016-06-25,120.26.131.4,258430
2016-06-25,14.29.54.120,232299
2016-06-25,98.207.88.204,206451
2016-06-25,92.241.150.171,171148
2016-06-25,162.231.189.168,150734
2016-06-25,192.16.70.220,134639
2016-06-25,109.255.224.203,133103
2016-06-25,109.230.227.8,132288
2016-06-25,116.31.123.133,122431
2016-06-25,61.153.104.2,120593
2016-06-25,220.170.92.77,118253
2016-06-25,61.153.105.76,117063
2016-06-25,189.35.58.181,111588
2016-06-25,192.180.2.174,110384
2016-06-25,50.92.173.150,110293
2016-06-25,107.12.230.102,96724
2016-06-25,173.66.234.131,94423
2016-06-25,73.18.246.128,93515
2016-06-25,149.202.223.108,89436
2016-06-25,184.1.161.22,87638
2016-06-25,79.85.46.34,87509
2016-06-25,43.230.113.119,84208
2016-06-25,78.224.252.55,82643
2016-06-25,210.77.74.234,77373
