2016-05-02,162.159.209.88,530100
2016-05-02,125.77.18.44,313912
2016-05-02,114.215.198.90,222502
2016-05-02,43.230.146.80,218725
2016-05-02,95.154.113.68,193283
2016-05-02,162.214.29.22,162094
2016-05-02,80.162.102.82,134941
2016-05-02,222.186.22.29,127504
2016-05-02,114.142.251.22,124479
2016-05-02,85.75.241.158,122646
2016-05-02,216.52.143.105,122003
2016-05-02,123.184.41.21,121525
2016-05-02,59.46.80.103,108772
2016-05-02,50.38.111.68,104436
2016-05-02,58.218.211.82,102868
2016-05-02,106.122.249.204,102728
2016-05-02,103.25.9.217,102149
2016-05-02,41.222.129.210,94433
2016-05-02,183.60.216.57,93261
2016-05-02,188.212.103.53,92338
2016-05-02,135.84.239.32,90916
2016-05-02,222.186.57.60,88710
2016-05-02,139.129.20.16,84480
2016-05-02,47.88.136.251,83265
2016-05-02,92.222.137.151,82842
