2016-06-09,104.160.181.73,1852266
2016-06-09,5.245.227.47,1672038
2016-06-09,61.160.211.81,952749
2016-06-09,183.2.242.88,899428
2016-06-09,125.77.18.226,832997
2016-06-09,114.215.198.90,818727
2016-06-09,121.12.117.11,628647
2016-06-09,219.151.35.59,600932
2016-06-09,27.151.29.37,522866
2016-06-09,185.86.6.220,516004
2016-06-09,185.86.6.230,515825
2016-06-09,103.31.223.23,515645
2016-06-09,103.31.223.22,514933
2016-06-09,121.42.144.99,506903
2016-06-09,58.218.211.43,498477
2016-06-09,77.66.48.69,409326
2016-06-09,162.159.210.87,395689
2016-06-09,183.60.227.99,359369
2016-06-09,14.17.64.194,359303
2016-06-09,68.98.168.205,352560
2016-06-09,185.86.6.225,339713
2016-06-09,162.159.211.87,330084
2016-06-09,183.131.85.97,329174
2016-06-09,145.132.228.30,297084
2016-06-09,113.113.120.25,282997
