2016-05-14,58.248.182.82,2529526
2016-05-14,119.147.161.50,2465783
2016-05-14,24.0.178.73,1149264
2016-05-14,183.131.83.218,430081
2016-05-14,211.149.203.166,419466
2016-05-14,24.223.131.102,390821
2016-05-14,210.209.127.72,325607
2016-05-14,84.200.73.39,296699
2016-05-14,43.230.112.88,288279
2016-05-14,62.1.102.35,268831
2016-05-14,42.112.38.172,243956
2016-05-14,89.43.62.29,236592
2016-05-14,43.230.113.119,195903
2016-05-14,223.74.29.187,179882
2016-05-14,66.148.120.39,174473
2016-05-14,94.101.219.46,156788
2016-05-14,218.75.17.198,142083
2016-05-14,188.4.116.44,140003
2016-05-14,178.128.110.159,138608
2016-05-14,77.49.202.157,138239
2016-05-14,95.160.118.228,137857
2016-05-14,188.4.189.58,137330
2016-05-14,103.53.7.43,136870
2016-05-14,178.4.243.102,135573
2016-05-14,188.4.167.181,133255
