2016-06-28,101.231.200.10,2107949
2016-06-28,46.250.12.125,349544
2016-06-28,14.29.54.98,311257
2016-06-28,178.17.174.53,227600
2016-06-28,136.243.72.220,223687
2016-06-28,14.29.54.120,197884
2016-06-28,103.254.28.27,171920
2016-06-28,67.149.255.215,156181
2016-06-28,52.16.3.185,149872
2016-06-28,223.252.207.50,144341
2016-06-28,109.13.67.21,141104
2016-06-28,162.211.182.136,139287
2016-06-28,109.192.102.111,131789
2016-06-28,103.254.28.40,130112
2016-06-28,59.188.80.14,112739
2016-06-28,123.184.34.249,108489
2016-06-28,43.230.113.119,106831
2016-06-28,178.118.241.160,99096
2016-06-28,43.241.50.200,98728
2016-06-28,61.153.104.2,98472
2016-06-28,95.138.64.250,93155
2016-06-28,107.154.105.102,93003
2016-06-28,116.31.119.185,91684
2016-06-28,23.234.30.38,90997
2016-06-28,123.184.19.48,90431
