2016-07-11,101.231.200.10,439417
2016-07-11,188.119.151.65,252268
2016-07-11,91.236.116.117,239645
2016-07-11,178.118.137.186,199866
2016-07-11,73.135.52.31,175547
2016-07-11,116.31.119.232,136612
2016-07-11,103.254.28.25,131980
2016-07-11,107.196.202.127,128316
2016-07-11,183.61.243.76,122706
2016-07-11,95.173.175.6,119614
2016-07-11,183.2.193.27,107129
2016-07-11,103.36.208.98,105114
2016-07-11,120.55.235.34,95305
2016-07-11,61.153.104.71,91868
2016-07-11,182.16.4.206,65099
2016-07-11,121.199.57.206,62881
2016-07-11,81.103.38.249,62010
2016-07-11,24.31.11.248,60662
2016-07-11,120.25.65.55,59069
2016-07-11,103.5.59.142,56800
2016-07-11,14.29.49.16,52655
2016-07-11,178.32.58.46,51999
2016-07-11,103.254.28.41,48784
2016-07-11,58.218.200.124,43437
2016-07-11,79.170.44.208,43238
