2016-05-25,115.159.81.113,1109551
2016-05-25,210.209.127.72,545170
2016-05-25,114.55.31.45,432824
2016-05-25,31.32.52.220,405148
2016-05-25,112.124.4.234,376440
2016-05-25,14.29.54.89,239799
2016-05-25,183.60.211.52,204511
2016-05-25,112.74.105.127,200897
2016-05-25,118.97.170.11,190447
2016-05-25,183.131.176.24,190127
2016-05-25,43.230.113.119,190040
2016-05-25,201.77.235.18,147226
2016-05-25,14.29.54.68,138014
2016-05-25,199.180.133.198,135467
2016-05-25,78.208.242.16,135068
2016-05-25,183.245.147.138,135031
2016-05-25,100.1.132.144,125835
2016-05-25,180.230.139.146,125799
2016-05-25,113.10.214.245,118468
2016-05-25,183.136.133.211,118321
2016-05-25,121.12.117.11,114303
2016-05-25,162.211.183.48,113222
2016-05-25,59.56.19.11,112777
2016-05-25,109.31.229.117,106633
2016-05-25,109.190.161.154,100598
