2016-07-04,103.254.28.36,3480071
2016-07-04,103.254.28.41,2561547
2016-07-04,101.231.200.10,1316899
2016-07-04,88.190.194.123,826838
2016-07-04,68.32.199.123,699452
2016-07-04,61.178.165.16,541815
2016-07-04,144.64.26.84,380839
2016-07-04,90.104.17.3,375692
2016-07-04,5.82.153.184,322716
2016-07-04,71.108.117.135,315710
2016-07-04,188.37.1.119,298787
2016-07-04,78.202.228.159,298450
2016-07-04,123.57.165.189,277699
2016-07-04,218.90.200.200,269183
2016-07-04,84.159.99.70,264066
2016-07-04,89.92.125.207,263153
2016-07-04,183.131.85.62,257615
2016-07-04,84.59.243.53,256743
2016-07-04,86.211.192.139,242515
2016-07-04,81.53.129.220,236193
2016-07-04,78.250.80.128,229030
2016-07-04,5.19.246.142,226395
2016-07-04,5.50.20.89,224556
2016-07-04,78.121.68.92,219065
2016-07-04,14.29.54.98,204481
