2016-05-13,58.248.182.82,706879
2016-05-13,119.147.161.50,702661
2016-05-13,83.222.114.182,446492
2016-05-13,45.23.63.144,401393
2016-05-13,47.89.52.107,400626
2016-05-13,211.149.204.221,387317
2016-05-13,42.96.138.195,380246
2016-05-13,116.31.123.58,358110
2016-05-13,179.185.17.89,282335
2016-05-13,79.134.150.84,228872
2016-05-13,218.75.17.198,202479
2016-05-13,86.58.33.8,178190
2016-05-13,222.186.42.127,178083
2016-05-13,59.46.10.183,173609
2016-05-13,46.4.113.16,172112
2016-05-13,115.28.31.212,166599
2016-05-13,219.159.84.225,164562
2016-05-13,115.47.6.226,160954
2016-05-13,185.94.252.30,151931
2016-05-13,43.230.112.88,144247
2016-05-13,84.30.216.126,143829
2016-05-13,62.141.205.4,135542
2016-05-13,95.154.70.115,130244
2016-05-13,176.140.212.227,119257
2016-05-13,92.239.177.192,112479
