2016-06-06,104.201.9.12,1186193
2016-06-06,115.28.69.205,1052781
2016-06-06,45.32.89.232,1019517
2016-06-06,183.2.247.28,926572
2016-06-06,180.97.161.17,908098
2016-06-06,182.254.229.100,882082
2016-06-06,107.183.253.7,824776
2016-06-06,124.158.10.244,816336
2016-06-06,103.37.45.151,793073
2016-06-06,114.55.54.253,760481
2016-06-06,23.234.37.232,739606
2016-06-06,45.55.110.124,653225
2016-06-06,107.183.253.14,629313
2016-06-06,218.60.112.182,618781
2016-06-06,104.202.87.231,617509
2016-06-06,5.245.230.105,604993
2016-06-06,107.183.253.15,588584
2016-06-06,5.245.228.145,563805
2016-06-06,183.245.146.226,561853
2016-06-06,119.29.16.249,560336
2016-06-06,122.224.48.24,549080
2016-06-06,107.148.185.209,541841
2016-06-06,108.186.27.237,540970
2016-06-06,59.120.4.223,538859
2016-06-06,125.88.183.227,536495
