2016-06-02,183.6.227.4,1189472
2016-06-02,23.234.17.27,328344
2016-06-02,221.206.126.38,197663
2016-06-02,109.145.35.208,194381
2016-06-02,119.97.195.138,183691
2016-06-02,109.230.227.8,170378
2016-06-02,120.76.129.239,160806
2016-06-02,99.40.0.43,157588
2016-06-02,113.113.120.20,149059
2016-06-02,2.105.242.241,136898
2016-06-02,90.112.43.233,135654
2016-06-02,23.235.133.14,129411
2016-06-02,113.113.120.52,122800
2016-06-02,36.250.79.206,117120
2016-06-02,180.97.161.17,116415
2016-06-02,70.170.125.116,111511
2016-06-02,195.250.141.93,107304
2016-06-02,47.90.10.240,103895
2016-06-02,123.31.12.69,103361
2016-06-02,114.215.123.226,99829
2016-06-02,123.56.194.169,99593
2016-06-02,47.90.2.34,95999
2016-06-02,210.209.127.72,93772
2016-06-02,104.54.226.251,92160
2016-06-02,61.160.232.221,87881
