2016-07-26,101.231.200.10,1600575
2016-07-26,115.182.75.90,1599872
2016-07-26,31.3.227.111,1578411
2016-07-26,115.182.75.88,1557921
2016-07-26,125.88.182.217,519374
2016-07-26,115.28.113.78,390904
2016-07-26,91.69.239.87,282087
2016-07-26,216.82.46.87,246866
2016-07-26,42.96.165.215,246139
2016-07-26,222.47.74.197,219423
2016-07-26,130.117.14.94,192483
2016-07-26,139.129.86.235,172250
2016-07-26,139.129.104.239,165105
2016-07-26,172.106.78.68,160181
2016-07-26,120.25.65.55,131055
2016-07-26,138.204.68.1,118572
2016-07-26,43.230.140.137,116361
2016-07-26,125.77.25.231,112151
2016-07-26,172.106.78.80,99118
2016-07-26,115.28.112.205,89901
2016-07-26,61.160.222.120,87990
2016-07-26,183.131.220.26,82491
2016-07-26,115.239.248.80,78153
2016-07-26,183.60.111.104,74389
2016-07-26,63.141.136.224,68226
