2016-07-07,101.231.200.10,1179914
2016-07-07,103.254.28.41,755945
2016-07-07,27.98.198.203,624738
2016-07-07,188.212.107.90,346749
2016-07-07,149.126.77.177,337817
2016-07-07,103.242.145.88,322729
2016-07-07,54.149.5.55,192531
2016-07-07,52.0.160.42,192516
2016-07-07,43.241.51.160,119892
2016-07-07,68.38.131.12,88086
2016-07-07,172.79.8.65,67908
2016-07-07,114.55.103.132,66704
2016-07-07,23.234.17.35,61494
2016-07-07,14.29.54.98,57174
2016-07-07,176.113.36.13,55023
2016-07-07,88.198.213.101,53904
2016-07-07,98.110.191.25,52772
2016-07-07,121.42.191.2,45898
2016-07-07,183.2.193.27,44188
2016-07-07,23.234.23.161,41284
2016-07-07,14.17.74.164,40066
2016-07-07,116.31.119.185,39725
2016-07-07,45.35.101.205,39191
2016-07-07,60.223.240.34,36162
2016-07-07,91.218.82.154,35736
