2016-06-19,86.100.255.204,1646725
2016-06-19,121.14.154.58,657625
2016-06-19,113.31.27.106,602670
2016-06-19,43.230.113.119,496344
2016-06-19,223.99.9.107,456921
2016-06-19,177.54.152.236,395947
2016-06-19,122.13.158.49,355092
2016-06-19,116.31.119.142,353183
2016-06-19,103.193.148.48,349247
2016-06-19,103.231.164.102,346685
2016-06-19,103.231.164.101,345319
2016-06-19,113.23.181.13,343130
2016-06-19,58.218.211.43,340421
2016-06-19,218.75.17.198,304705
2016-06-19,106.75.3.42,292833
2016-06-19,110.173.20.247,292112
2016-06-19,116.31.123.105,273406
2016-06-19,110.184.197.85,269141
2016-06-19,183.61.254.14,221096
2016-06-19,115.231.222.210,213744
2016-06-19,183.60.111.104,209909
2016-06-19,192.157.246.91,208288
2016-06-19,14.29.54.120,202845
2016-06-19,77.53.187.24,196307
2016-06-19,114.55.32.174,172497
