2016-07-27,101.231.200.10,952031
2016-07-27,115.182.75.88,951633
2016-07-27,115.182.75.90,950923
2016-07-27,125.88.182.217,502126
2016-07-27,119.167.162.47,291436
2016-07-27,222.47.74.197,213391
2016-07-27,121.40.42.198,197685
2016-07-27,90.55.185.56,187381
2016-07-27,59.56.19.153,159419
2016-07-27,120.25.65.55,138752
2016-07-27,47.90.15.192,135361
2016-07-27,115.28.113.78,134222
2016-07-27,107.154.109.97,131169
2016-07-27,115.28.172.135,126089
2016-07-27,104.148.113.65,101433
2016-07-27,125.77.25.231,98621
2016-07-27,61.216.186.35,92277
2016-07-27,184.88.16.0,89837
2016-07-27,81.157.37.242,79206
2016-07-27,183.131.214.135,69101
2016-07-27,190.0.163.182,69052
2016-07-27,43.230.140.137,56486
2016-07-27,115.239.248.80,54520
2016-07-27,104.131.20.189,53378
2016-07-27,104.148.113.41,52238
