2016-06-27,101.231.200.10,1210148
2016-06-27,14.29.54.120,267374
2016-06-27,61.153.104.2,261441
2016-06-27,14.29.54.98,190577
2016-06-27,138.197.63.26,188249
2016-06-27,95.154.113.68,183964
2016-06-27,66.190.69.173,183079
2016-06-27,92.89.132.219,171338
2016-06-27,180.151.240.26,160456
2016-06-27,96.59.39.115,151412
2016-06-27,109.11.2.97,146895
2016-06-27,76.185.188.103,133556
2016-06-27,212.224.87.6,132590
2016-06-27,43.230.113.119,131465
2016-06-27,180.97.161.17,126680
2016-06-27,61.153.110.103,122957
2016-06-27,183.60.109.65,118594
2016-06-27,178.235.125.179,109167
2016-06-27,86.129.32.248,104799
2016-06-27,212.12.192.5,104710
2016-06-27,115.159.31.102,102321
2016-06-27,78.155.26.175,97240
2016-06-27,88.208.238.220,96389
2016-06-27,43.241.50.200,94114
2016-06-27,99.196.50.189,93499
