2016-06-10,104.160.181.73,1335661
2016-06-10,5.245.227.47,1146577
2016-06-10,121.42.144.99,781806
2016-06-10,183.2.242.88,658655
2016-06-10,121.42.183.168,566415
2016-06-10,23.234.37.232,403142
2016-06-10,103.224.81.138,399638
2016-06-10,123.31.17.77,398566
2016-06-10,77.66.48.69,362007
2016-06-10,162.159.211.87,340116
2016-06-10,162.159.210.87,321981
2016-06-10,14.152.83.44,274745
2016-06-10,14.153.198.232,271100
2016-06-10,120.24.17.67,270865
2016-06-10,93.35.49.229,254000
2016-06-10,121.12.117.11,251472
2016-06-10,14.17.92.112,242249
2016-06-10,14.29.54.120,215364
2016-06-10,220.170.89.143,191564
2016-06-10,72.223.66.17,187473
2016-06-10,42.96.251.73,184341
2016-06-10,219.151.35.59,184126
2016-06-10,65.185.116.69,168147
2016-06-10,68.0.83.101,167279
2016-06-10,73.163.65.231,166167
