2016-07-22,115.182.75.90,891283
2016-07-22,101.231.200.10,890986
2016-07-22,115.182.75.88,890653
2016-07-22,139.129.42.107,825210
2016-07-22,46.236.43.52,578252
2016-07-22,222.47.59.75,367880
2016-07-22,139.129.198.246,351296
2016-07-22,114.215.138.81,296289
2016-07-22,23.104.52.50,164295
2016-07-22,194.28.164.1,156543
2016-07-22,120.25.65.55,151580
2016-07-22,24.233.39.12,148753
2016-07-22,183.2.247.10,133013
2016-07-22,190.106.129.15,95219
2016-07-22,218.11.0.106,89140
2016-07-22,23.82.218.12,88370
2016-07-22,82.5.82.23,85530
2016-07-22,190.106.136.10,80046
2016-07-22,149.11.64.210,69541
2016-07-22,183.2.242.119,59682
2016-07-22,178.162.210.76,55395
2016-07-22,180.97.161.17,55234
2016-07-22,96.52.120.157,52909
2016-07-22,2.37.239.125,52282
2016-07-22,193.159.88.72,52147
