2016-07-29,115.182.75.88,1538476
2016-07-29,101.231.200.10,1528946
2016-07-29,58.57.181.182,1356700
2016-07-29,118.193.218.11,659366
2016-07-29,183.61.180.228,392088
2016-07-29,113.105.245.122,340751
2016-07-29,183.61.180.185,326755
2016-07-29,139.129.42.107,301114
2016-07-29,113.105.245.123,277388
2016-07-29,222.47.74.225,240111
2016-07-29,190.0.161.2,191011
2016-07-29,120.25.65.55,169559
2016-07-29,47.90.37.198,162560
2016-07-29,121.12.170.82,155499
2016-07-29,115.29.46.130,147217
2016-07-29,23.245.243.239,113069
2016-07-29,104.148.113.71,111262
2016-07-29,202.68.205.135,105519
2016-07-29,112.78.7.29,101699
2016-07-29,116.10.184.134,101507
2016-07-29,104.148.113.70,100840
2016-07-29,118.193.177.210,95533
2016-07-29,115.182.75.90,93428
2016-07-29,79.141.161.8,82744
2016-07-29,125.77.25.231,80599
