2016-07-13,101.231.200.10,1517512
2016-07-13,23.252.166.54,723238
2016-07-13,61.160.222.120,591309
2016-07-13,190.15.62.244,264868
2016-07-13,180.97.161.236,191811
2016-07-13,194.97.114.3,132643
2016-07-13,73.135.52.31,131039
2016-07-13,174.2.24.166,126691
2016-07-13,106.187.46.248,105733
2016-07-13,115.238.246.185,99314
2016-07-13,72.16.62.190,95562
2016-07-13,192.126.116.226,94294
2016-07-13,120.25.65.55,82993
2016-07-13,188.119.151.65,79122
2016-07-13,14.29.49.16,74274
2016-07-13,23.234.26.128,71555
2016-07-13,182.61.44.187,69050
2016-07-13,188.119.151.69,68993
2016-07-13,183.131.85.62,68519
2016-07-13,158.69.185.206,66149
2016-07-13,115.29.19.46,62596
2016-07-13,69.175.55.171,61477
2016-07-13,123.184.19.48,61370
2016-07-13,14.29.54.98,59806
2016-07-13,183.61.146.21,55501
