2016-06-01,183.6.227.4,718079
2016-06-01,209.99.17.12,705168
2016-06-01,104.238.108.1,595469
2016-06-01,176.122.234.75,595392
2016-06-01,125.77.16.177,570222
2016-06-01,178.213.41.50,505039
2016-06-01,43.230.112.88,399519
2016-06-01,43.230.113.119,350440
2016-06-01,23.234.21.56,333414
2016-06-01,210.209.127.72,224962
2016-06-01,188.213.161.155,183288
2016-06-01,208.51.62.84,176661
2016-06-01,113.113.120.18,176281
2016-06-01,148.251.4.153,168924
2016-06-01,218.75.17.198,167457
2016-06-01,97.85.230.170,166668
2016-06-01,221.206.126.38,153235
2016-06-01,125.77.21.147,152619
2016-06-01,77.66.44.246,152578
2016-06-01,118.193.133.165,136228
2016-06-01,36.248.13.177,135284
2016-06-01,106.122.249.137,134055
2016-06-01,47.90.2.34,128512
2016-06-01,112.91.16.149,127635
2016-06-01,47.90.12.175,124505
