2016-06-04,183.6.227.4,1766441
2016-06-04,139.129.57.222,1656100
2016-06-04,36.249.123.145,1290967
2016-06-04,68.253.147.155,1255101
2016-06-04,47.90.2.34,1248561
2016-06-04,183.60.111.104,1209228
2016-06-04,124.129.3.122,958746
2016-06-04,116.10.184.234,812630
2016-06-04,183.61.254.83,804456
2016-06-04,123.249.57.7,779960
2016-06-04,114.215.198.90,766874
2016-06-04,103.37.45.108,730819
2016-06-04,218.75.17.198,717025
2016-06-04,120.76.188.1,689977
2016-06-04,60.13.124.183,688672
2016-06-04,221.215.168.106,675430
2016-06-04,139.129.42.107,665129
2016-06-04,182.92.171.161,635007
2016-06-04,139.196.176.83,629673
2016-06-04,61.160.211.209,569246
2016-06-04,110.74.136.15,550082
2016-06-04,110.74.164.7,547287
2016-06-04,23.19.26.203,480810
2016-06-04,60.209.235.182,467018
2016-06-04,199.189.243.122,426473
