2016-07-12,23.252.166.54,551851
2016-07-12,101.231.200.10,548191
2016-07-12,121.41.37.189,149795
2016-07-12,188.119.151.69,131684
2016-07-12,73.135.52.31,130689
2016-07-12,112.124.127.12,119138
2016-07-12,74.100.200.221,86393
2016-07-12,14.29.49.16,81373
2016-07-12,112.124.120.254,80892
2016-07-12,188.119.151.65,79935
2016-07-12,24.31.11.248,73054
2016-07-12,120.55.235.34,72911
2016-07-12,120.25.65.55,72685
2016-07-12,77.102.46.200,71676
2016-07-12,112.175.245.116,70623
2016-07-12,220.95.238.176,68037
2016-07-12,180.97.161.17,66906
2016-07-12,66.249.66.172,66462
2016-07-12,103.36.208.98,64024
2016-07-12,108.33.247.84,58987
2016-07-12,98.112.230.128,56821
2016-07-12,51.255.43.40,53215
2016-07-12,222.187.254.57,52777
2016-07-12,104.37.246.204,51570
2016-07-12,205.209.129.70,48673
