2016-06-16,47.90.18.98,840520
2016-06-16,113.31.27.106,475910
2016-06-16,5.245.233.229,462292
2016-06-16,121.40.181.32,441217
2016-06-16,114.55.79.245,359203
2016-06-16,120.55.205.250,356964
2016-06-16,98.199.90.44,335855
2016-06-16,217.116.232.226,323083
2016-06-16,125.88.145.147,307698
2016-06-16,59.53.63.20,301471
2016-06-16,121.41.26.153,294955
2016-06-16,89.116.210.109,291988
2016-06-16,109.18.172.202,291743
2016-06-16,123.57.225.59,288864
2016-06-16,116.211.121.246,268006
2016-06-16,115.29.169.245,250044
2016-06-16,139.129.133.36,236178
2016-06-16,115.231.26.7,233529
2016-06-16,116.8.116.10,227231
2016-06-16,195.3.145.65,224043
2016-06-16,95.158.186.73,223083
2016-06-16,183.60.111.104,222036
2016-06-16,220.181.105.231,213673
2016-06-16,222.187.223.110,212186
2016-06-16,172.240.95.98,209510
