2016-05-26,95.213.186.117,867466
2016-05-26,180.97.162.131,498910
2016-05-26,114.55.31.45,463402
2016-05-26,178.213.40.58,420270
2016-05-26,210.209.127.72,364598
2016-05-26,14.29.54.68,334209
2016-05-26,31.32.52.220,239314
2016-05-26,14.29.54.89,209698
2016-05-26,183.131.214.96,188078
2016-05-26,14.29.54.95,186726
2016-05-26,172.250.25.22,184386
2016-05-26,208.97.149.119,126099
2016-05-26,115.230.125.240,122437
2016-05-26,61.175.226.179,114873
2016-05-26,118.97.170.11,111178
2016-05-26,184.36.14.112,94786
2016-05-26,183.60.15.158,91521
2016-05-26,59.56.19.99,91464
2016-05-26,14.218.247.195,91044
2016-05-26,23.234.24.19,85373
2016-05-26,218.93.206.33,84907
2016-05-26,62.131.5.43,83533
2016-05-26,24.11.166.4,82111
2016-05-26,183.245.147.138,81022
2016-05-26,109.48.88.69,78938
