2016-07-30,115.182.75.88,860777
2016-07-30,101.231.200.10,857588
2016-07-30,115.28.113.78,522745
2016-07-30,58.57.181.182,520188
2016-07-30,120.37.140.252,398561
2016-07-30,120.37.140.253,353779
2016-07-30,115.28.172.135,255561
2016-07-30,114.215.138.81,231644
2016-07-30,222.47.74.225,186314
2016-07-30,183.2.247.22,160821
2016-07-30,120.26.115.157,159477
2016-07-30,115.29.46.130,111357
2016-07-30,115.239.248.80,109235
2016-07-30,162.159.209.71,103354
2016-07-30,120.25.65.55,100792
2016-07-30,173.44.32.10,100005
2016-07-30,120.25.106.4,97584
2016-07-30,151.229.95.247,84503
2016-07-30,75.110.121.180,79325
2016-07-30,47.16.199.19,79060
2016-07-30,99.17.242.101,77931
2016-07-30,103.28.248.92,74618
2016-07-30,125.88.146.156,73688
2016-07-30,180.97.162.170,71485
2016-07-30,117.25.155.49,68391
