2016-06-24,184.1.161.22,272528
2016-06-24,45.32.85.196,254804
2016-06-24,43.230.113.119,231448
2016-06-24,109.21.42.22,212988
2016-06-24,66.225.218.23,195746
2016-06-24,31.32.53.133,184395
2016-06-24,116.31.123.133,154089
2016-06-24,61.153.110.103,140580
2016-06-24,92.89.132.219,138527
2016-06-24,14.29.54.120,137387
2016-06-24,86.95.28.241,130524
2016-06-24,108.228.231.52,121329
2016-06-24,61.153.104.2,117619
2016-06-24,174.50.241.173,116727
2016-06-24,61.153.104.163,114329
2016-06-24,82.235.82.92,105082
2016-06-24,71.11.232.134,91024
2016-06-24,108.201.55.126,90650
2016-06-24,142.147.123.181,90366
2016-06-24,66.43.255.126,90303
2016-06-24,5.51.32.234,89311
2016-06-24,81.241.54.152,84550
2016-06-24,180.97.161.17,82558
2016-06-24,14.17.92.112,79693
2016-06-24,61.153.105.76,77931
