2016-05-28,43.230.113.119,1027774
2016-05-28,125.77.16.177,285305
2016-05-28,109.31.229.117,133187
2016-05-28,106.122.249.187,123743
2016-05-28,14.29.54.98,104951
2016-05-28,115.231.26.7,103772
2016-05-28,183.61.146.203,93332
2016-05-28,59.56.79.20,83880
2016-05-28,183.2.195.111,83022
2016-05-28,210.209.127.72,82428
2016-05-28,71.1.127.116,80742
2016-05-28,124.176.68.121,79311
2016-05-28,195.154.181.121,77409
2016-05-28,45.116.145.84,77365
2016-05-28,192.126.113.196,77106
2016-05-28,93.137.237.12,75509
2016-05-28,123.56.91.165,74270
2016-05-28,138.201.60.198,73242
2016-05-28,120.149.177.117,71217
2016-05-28,125.77.18.226,70185
2016-05-28,114.55.31.45,69999
2016-05-28,59.56.111.192,69122
2016-05-28,98.192.241.37,67907
2016-05-28,74.64.76.74,66925
2016-05-28,174.21.61.185,66829
