2016-06-20,86.100.255.204,1446127
2016-06-20,120.24.49.47,638547
2016-06-20,47.89.44.98,595731
2016-06-20,120.55.205.250,568196
2016-06-20,58.218.211.43,556143
2016-06-20,43.230.113.119,549367
2016-06-20,40.121.14.88,393729
2016-06-20,14.29.54.120,393369
2016-06-20,14.17.64.36,346659
2016-06-20,223.99.9.107,334816
2016-06-20,113.23.181.13,314986
2016-06-20,86.24.187.243,298079
2016-06-20,173.218.234.223,297827
2016-06-20,14.17.92.112,297284
2016-06-20,74.209.215.5,283086
2016-06-20,73.203.210.78,241888
2016-06-20,203.173.90.35,226070
2016-06-20,113.31.27.106,200112
2016-06-20,76.90.129.8,198155
2016-06-20,110.173.20.247,194399
2016-06-20,23.234.41.113,182607
2016-06-20,68.98.168.205,181533
2016-06-20,74.12.86.107,179299
2016-06-20,59.53.63.20,163185
2016-06-20,183.60.111.104,149951
