2016-06-12,183.2.242.88,2149355
2016-06-12,162.159.210.87,1582669
2016-06-12,104.160.181.73,1281613
2016-06-12,115.231.26.7,1093576
2016-06-12,162.159.211.87,788792
2016-06-12,82.103.191.110,609550
2016-06-12,14.17.92.112,541932
2016-06-12,5.245.236.250,402806
2016-06-12,27.184.126.208,376742
2016-06-12,119.10.37.193,353492
2016-06-12,59.46.9.7,348542
2016-06-12,61.160.194.246,346249
2016-06-12,119.61.18.170,345411
2016-06-12,103.231.166.172,341522
2016-06-12,77.97.132.99,320157
2016-06-12,218.11.0.169,318240
2016-06-12,220.170.89.143,315943
2016-06-12,115.159.27.57,314866
2016-06-12,14.29.54.98,279065
2016-06-12,82.103.191.17,270389
2016-06-12,61.160.247.52,256393
2016-06-12,116.211.105.89,249183
2016-06-12,27.148.156.7,245395
2016-06-12,121.42.183.168,223294
2016-06-12,120.27.187.215,220958
