2016-07-18,120.25.65.55,615706
2016-07-18,24.239.67.85,307892
2016-07-18,114.55.117.119,250489
2016-07-18,106.187.46.248,203332
2016-07-18,31.170.166.84,152084
2016-07-18,176.221.120.202,150796
2016-07-18,89.3.131.165,150710
2016-07-18,162.255.214.135,131155
2016-07-18,199.89.62.101,129950
2016-07-18,177.12.175.121,121454
2016-07-18,121.41.25.182,108904
2016-07-18,112.74.138.223,102250
2016-07-18,187.16.136.10,83026
2016-07-18,114.236.30.65,80831
2016-07-18,183.2.242.116,78066
2016-07-18,199.89.62.10,67717
2016-07-18,184.175.115.235,52377
2016-07-18,107.132.82.35,52044
2016-07-18,122.224.35.113,51474
2016-07-18,155.143.192.204,50437
2016-07-18,70.27.27.230,50423
2016-07-18,120.55.235.34,46839
2016-07-18,14.152.80.140,45812
2016-07-18,223.104.12.237,41887
2016-07-18,218.92.237.206,41697
