2016-05-31,43.230.112.88,688808
2016-05-31,66.33.204.230,266993
2016-05-31,194.214.51.142,238186
2016-05-31,123.56.91.165,204961
2016-05-31,79.95.226.24,173489
2016-05-31,112.91.21.157,168386
2016-05-31,80.70.5.229,166923
2016-05-31,116.211.105.89,165824
2016-05-31,112.91.21.165,159613
2016-05-31,182.254.223.114,156938
2016-05-31,162.251.167.170,135963
2016-05-31,178.17.171.254,125530
2016-05-31,24.176.33.131,124329
2016-05-31,14.29.54.98,115623
2016-05-31,120.24.186.232,103061
2016-05-31,218.93.206.181,99846
2016-05-31,23.234.49.16,96060
2016-05-31,89.136.64.200,95874
2016-05-31,45.116.144.36,86543
2016-05-31,122.114.104.52,84081
2016-05-31,94.254.176.187,83507
2016-05-31,94.225.124.77,80859
2016-05-31,121.127.234.84,80775
2016-05-31,219.159.84.225,77920
2016-05-31,193.111.140.248,77859
