2016-05-07,72.176.24.55,410101
2016-05-07,43.230.113.119,308920
2016-05-07,192.126.116.65,272158
2016-05-07,85.201.37.24,246487
2016-05-07,162.159.208.103,237149
2016-05-07,141.101.245.71,217953
2016-05-07,94.19.137.176,216502
2016-05-07,104.31.238.3,193374
2016-05-07,207.97.254.250,190896
2016-05-07,59.46.10.183,169560
2016-05-07,78.220.60.66,155298
2016-05-07,77.103.66.179,151849
2016-05-07,114.55.100.104,144725
2016-05-07,116.31.123.58,133789
2016-05-07,95.93.179.11,130737
2016-05-07,60.169.78.211,130446
2016-05-07,89.85.188.56,124710
2016-05-07,84.193.186.235,121480
2016-05-07,89.153.84.227,116293
2016-05-07,107.182.233.32,111533
2016-05-07,218.58.217.122,109749
2016-05-07,198.27.115.219,106056
2016-05-07,182.135.64.163,102910
2016-05-07,78.247.137.179,99195
2016-05-07,162.214.29.22,95742
