2016-07-23,139.129.198.246,1195173
2016-07-23,101.231.200.10,932489
2016-07-23,115.182.75.88,930683
2016-07-23,115.182.75.90,930587
2016-07-23,117.34.14.176,572272
2016-07-23,23.252.165.25,376174
2016-07-23,219.156.138.124,158928
2016-07-23,31.3.227.111,133771
2016-07-23,23.104.52.50,116659
2016-07-23,87.199.16.125,109871
2016-07-23,120.25.65.55,88699
2016-07-23,81.246.187.111,86427
2016-07-23,130.117.14.94,83469
2016-07-23,69.164.193.83,82819
2016-07-23,162.196.149.25,79648
2016-07-23,42.120.217.86,72600
2016-07-23,74.93.62.134,67196
2016-07-23,93.1.73.222,64981
2016-07-23,222.47.59.75,64418
2016-07-23,222.47.74.197,63792
2016-07-23,192.126.116.150,63541
2016-07-23,112.175.125.230,61537
2016-07-23,190.106.136.10,60152
2016-07-23,120.52.19.77,55111
2016-07-23,80.189.20.225,52390
