2016-04-22,125.88.190.26,909570
2016-04-22,93.190.143.14,311487
2016-04-22,103.56.115.250,274128
2016-04-22,149.56.147.103,190641
2016-04-22,122.224.49.76,167738
2016-04-22,183.131.222.15,155181
2016-04-22,92.147.243.18,144842
2016-04-22,151.80.79.190,136932
2016-04-22,31.7.41.155,129706
2016-04-22,89.248.166.96,123393
2016-04-22,77.130.160.68,117474
2016-04-22,120.76.115.23,110061
2016-04-22,95.154.113.68,109916
2016-04-22,218.75.17.198,106505
2016-04-22,122.224.48.55,104818
2016-04-22,120.52.19.26,104429
2016-04-22,162.231.189.168,101744
2016-04-22,121.42.96.227,101315
2016-04-22,70.72.193.106,95601
2016-04-22,121.196.237.139,93392
2016-04-22,92.91.239.217,92076
2016-04-22,54.191.131.93,80571
2016-04-22,42.236.82.13,79782
2016-04-22,117.149.38.55,78481
2016-04-22,85.171.140.53,78083
