2016-07-09,101.231.200.10,1531789
2016-07-09,24.0.179.1,396988
2016-07-09,71.65.65.204,260039
2016-07-09,182.16.4.2,158704
2016-07-09,14.29.54.98,127188
2016-07-09,183.60.106.75,124790
2016-07-09,120.27.24.163,117843
2016-07-09,61.153.104.71,102808
2016-07-09,61.163.121.220,97189
2016-07-09,103.226.125.208,92255
2016-07-09,116.31.119.232,85079
2016-07-09,183.61.243.76,79101
2016-07-09,183.2.193.27,70608
2016-07-09,103.206.122.79,70287
2016-07-09,24.206.21.120,64474
2016-07-09,103.36.208.98,62186
2016-07-09,14.17.74.167,61772
2016-07-09,81.103.38.249,59064
2016-07-09,123.56.79.178,52631
2016-07-09,180.119.219.54,52501
2016-07-09,90.220.125.245,51163
2016-07-09,65.49.154.173,47682
2016-07-09,75.191.175.118,46980
2016-07-09,121.199.57.206,45702
2016-07-09,67.162.52.109,43208
