2016-05-12,59.46.10.183,640703
2016-05-12,84.30.216.126,353423
2016-05-12,104.31.239.3,341752
2016-05-12,218.75.17.198,296177
2016-05-12,47.89.52.107,282964
2016-05-12,219.159.84.225,275249
2016-05-12,173.189.132.147,265818
2016-05-12,42.96.138.195,234628
2016-05-12,43.230.113.119,224143
2016-05-12,211.149.204.221,221907
2016-05-12,115.28.31.212,181511
2016-05-12,23.234.1.37,166232
2016-05-12,217.253.141.211,165706
2016-05-12,89.180.149.134,139989
2016-05-12,106.120.163.51,135032
2016-05-12,123.184.41.21,128840
2016-05-12,119.167.137.189,128808
2016-05-12,95.154.70.115,121460
2016-05-12,2.24.4.133,116945
2016-05-12,98.231.90.233,116017
2016-05-12,2.106.11.205,114335
2016-05-12,183.60.216.39,110880
2016-05-12,198.13.96.134,109402
2016-05-12,43.241.51.114,107312
2016-05-12,61.160.223.11,98465
