2016-05-08,104.31.239.3,768855
2016-05-08,192.126.116.65,432477
2016-05-08,43.230.113.119,370037
2016-05-08,101.200.78.20,314165
2016-05-08,183.245.147.135,300421
2016-05-08,219.159.84.225,248203
2016-05-08,174.113.87.151,218144
2016-05-08,114.55.100.104,198529
2016-05-08,59.46.10.183,195440
2016-05-08,116.31.123.58,194398
2016-05-08,183.61.63.105,188110
2016-05-08,183.131.222.15,179777
2016-05-08,64.74.103.67,176179
2016-05-08,183.245.147.124,171591
2016-05-08,120.26.93.22,169344
2016-05-08,84.150.222.35,165444
2016-05-08,64.74.103.65,164711
2016-05-08,60.190.250.33,139417
2016-05-08,183.245.147.139,136729
2016-05-08,120.27.43.162,135899
2016-05-08,86.158.127.123,131588
2016-05-08,183.245.146.60,131264
2016-05-08,144.64.10.240,129077
2016-05-08,119.167.135.246,126132
2016-05-08,81.57.130.222,119881
