2016-06-07,182.254.229.100,2818410
2016-06-07,23.234.37.232,2412031
2016-06-07,119.29.16.249,1952626
2016-06-07,183.245.146.226,1799003
2016-06-07,119.10.36.201,1651546
2016-06-07,120.24.187.194,1348655
2016-06-07,121.42.144.99,1258430
2016-06-07,5.245.227.47,982789
2016-06-07,183.2.247.28,920878
2016-06-07,68.98.168.205,885323
2016-06-07,45.32.89.232,861503
2016-06-07,107.183.253.181,852847
2016-06-07,107.183.253.180,850768
2016-06-07,107.183.226.37,842899
2016-06-07,107.183.253.109,795251
2016-06-07,107.183.253.110,794791
2016-06-07,82.221.105.229,771390
2016-06-07,45.33.121.14,751543
2016-06-07,107.183.253.193,705074
2016-06-07,107.183.253.192,704568
2016-06-07,114.55.54.253,656448
2016-06-07,54.222.189.226,597157
2016-06-07,139.196.137.155,594720
2016-06-07,162.159.208.49,575754
2016-06-07,162.159.211.87,565184
