2016-06-30,135.84.243.82,1998578
2016-06-30,103.254.28.27,1818826
2016-06-30,43.230.113.119,703541
2016-06-30,103.254.28.62,505341
2016-06-30,78.63.16.63,472044
2016-06-30,14.29.54.98,430685
2016-06-30,43.230.115.241,295120
2016-06-30,46.250.1.205,265403
2016-06-30,96.59.244.176,228575
2016-06-30,84.32.137.149,224415
2016-06-30,180.97.161.17,224218
2016-06-30,173.95.152.80,195075
2016-06-30,5.64.222.76,179585
2016-06-30,77.170.99.110,164502
2016-06-30,174.62.156.135,157408
2016-06-30,213.231.18.204,132103
2016-06-30,204.111.174.149,111525
2016-06-30,54.201.82.69,107131
2016-06-30,109.200.227.187,101853
2016-06-30,162.211.182.136,93367
2016-06-30,149.202.89.135,90912
2016-06-30,66.25.89.206,89892
2016-06-30,86.199.236.251,89820
2016-06-30,71.189.69.185,89585
2016-06-30,176.141.103.227,89585
