2016-07-25,115.182.75.90,1629609
2016-07-25,101.231.200.10,1629563
2016-07-25,115.182.75.88,1611802
2016-07-25,118.193.218.11,988960
2016-07-25,31.3.227.111,608285
2016-07-25,125.88.182.217,248644
2016-07-25,120.25.65.55,239456
2016-07-25,42.96.165.215,233707
2016-07-25,107.154.109.97,197751
2016-07-25,190.106.152.2,173857
2016-07-25,23.234.40.32,172505
2016-07-25,115.239.248.80,126192
2016-07-25,115.28.113.78,124304
2016-07-25,112.78.7.29,101120
2016-07-25,116.31.100.218,97988
2016-07-25,174.139.25.138,95630
2016-07-25,180.97.158.113,77365
2016-07-25,120.55.126.206,75768
2016-07-25,202.106.199.37,63181
2016-07-25,125.77.25.231,62815
2016-07-25,217.231.250.182,51894
2016-07-25,37.59.90.82,51635
2016-07-25,121.198.101.140,50290
2016-07-25,95.44.226.32,48990
2016-07-25,115.159.20.36,47687
