2016-07-14,101.231.200.10,1667310
2016-07-14,23.252.166.54,592897
2016-07-14,61.160.222.120,588507
2016-07-14,106.122.251.21,242107
2016-07-14,188.212.105.229,238703
2016-07-14,120.25.65.55,175076
2016-07-14,66.189.139.111,156041
2016-07-14,106.187.46.248,123483
2016-07-14,188.119.151.65,115029
2016-07-14,173.88.81.141,103720
2016-07-14,162.201.34.138,101026
2016-07-14,14.119.250.231,100951
2016-07-14,60.28.226.51,98179
2016-07-14,108.166.213.78,94566
2016-07-14,107.161.19.252,93569
2016-07-14,180.97.161.236,91875
2016-07-14,185.77.43.61,88604
2016-07-14,180.97.161.17,87260
2016-07-14,73.157.52.105,84996
2016-07-14,91.236.116.117,84322
2016-07-14,135.84.237.8,73005
2016-07-14,220.133.126.226,66907
2016-07-14,210.209.76.163,64328
2016-07-14,84.106.206.131,63711
2016-07-14,125.77.25.229,60559
