2016-07-08,103.254.28.25,1125190
2016-07-08,101.231.200.10,966237
2016-07-08,103.31.221.57,934538
2016-07-08,124.248.244.5,482666
2016-07-08,88.111.83.81,260435
2016-07-08,188.212.107.98,211924
2016-07-08,75.191.175.118,193867
2016-07-08,43.254.217.173,173470
2016-07-08,73.114.18.190,149802
2016-07-08,182.16.4.2,130022
2016-07-08,81.103.38.249,120901
2016-07-08,36.232.39.174,112638
2016-07-08,146.148.239.88,99290
2016-07-08,183.61.243.76,87493
2016-07-08,183.2.193.27,83258
2016-07-08,115.231.232.134,81812
2016-07-08,183.60.106.75,69582
2016-07-08,79.77.229.147,69235
2016-07-08,116.31.119.185,68601
2016-07-08,180.97.161.17,67954
2016-07-08,173.171.250.227,67286
2016-07-08,183.131.85.188,66730
2016-07-08,174.117.72.83,65190
2016-07-08,64.58.204.168,64960
2016-07-08,123.184.19.48,62382
