2016-05-10,103.57.27.91,311428
2016-05-10,116.31.123.58,287918
2016-05-10,118.193.224.236,214805
2016-05-10,219.159.84.225,209059
2016-05-10,122.148.224.230,180241
2016-05-10,104.31.239.3,179304
2016-05-10,59.46.10.183,177148
2016-05-10,17.150.13.11,176926
2016-05-10,2.106.11.252,174853
2016-05-10,36.250.230.170,159106
2016-05-10,45.114.15.165,159045
2016-05-10,125.77.21.187,154317
2016-05-10,178.162.199.199,142759
2016-05-10,23.252.167.57,115356
2016-05-10,195.202.64.218,112124
2016-05-10,107.191.60.37,108661
2016-05-10,177.129.110.6,102983
2016-05-10,68.45.159.174,101586
2016-05-10,192.31.185.167,100671
2016-05-10,177.129.110.5,94792
2016-05-10,107.183.192.180,94710
2016-05-10,195.138.76.92,92349
2016-05-10,203.163.221.12,91757
2016-05-10,80.143.118.115,90797
2016-05-10,14.209.142.38,89671
