2016-07-17,120.25.65.55,499334
2016-07-17,96.241.163.239,437133
2016-07-17,177.20.246.1,434884
2016-07-17,190.15.62.244,199740
2016-07-17,106.187.46.248,191856
2016-07-17,86.28.132.110,136408
2016-07-17,114.55.117.119,128632
2016-07-17,101.95.117.170,117804
2016-07-17,61.147.73.17,113407
2016-07-17,111.203.128.10,112180
2016-07-17,59.188.183.21,108966
2016-07-17,121.207.242.104,103274
2016-07-17,180.86.166.252,102334
2016-07-17,61.160.224.150,92933
2016-07-17,104.24.108.246,91696
2016-07-17,190.15.38.250,84267
2016-07-17,222.143.253.134,71824
2016-07-17,45.113.80.143,67850
2016-07-17,180.163.176.198,67330
2016-07-17,103.24.94.200,66670
2016-07-17,185.56.73.100,66101
2016-07-17,223.26.60.121,50568
2016-07-17,61.188.39.71,49829
2016-07-17,208.54.80.163,49589
2016-07-17,98.117.252.117,49538
