2016-05-18,43.230.112.88,1103228
2016-05-18,43.230.113.119,1081154
2016-05-18,58.248.182.82,1014390
2016-05-18,119.147.161.50,1013776
2016-05-18,119.38.129.111,961156
2016-05-18,192.99.128.176,611573
2016-05-18,123.57.25.108,539839
2016-05-18,210.209.127.72,511093
2016-05-18,47.90.13.4,504196
2016-05-18,118.193.230.17,503928
2016-05-18,47.89.26.212,442922
2016-05-18,211.149.156.243,356200
2016-05-18,47.90.16.198,240535
2016-05-18,125.77.18.44,224612
2016-05-18,100.12.189.44,211013
2016-05-18,117.25.128.116,183613
2016-05-18,123.56.231.123,140377
2016-05-18,162.211.182.146,135647
2016-05-18,5.187.20.134,125677
2016-05-18,106.120.163.51,116634
2016-05-18,123.57.149.213,112948
2016-05-18,120.25.127.87,112240
2016-05-18,219.159.84.225,107859
2016-05-18,70.39.124.69,105903
2016-05-18,59.46.10.183,103452
