2016-07-24,115.182.75.90,1282836
2016-07-24,101.231.200.10,1281559
2016-07-24,115.182.75.88,1279150
2016-07-24,121.42.8.172,1170873
2016-07-24,125.88.182.217,467249
2016-07-24,74.93.62.134,224992
2016-07-24,118.193.218.11,207159
2016-07-24,46.236.43.52,203542
2016-07-24,78.230.144.21,187255
2016-07-24,120.25.65.55,139363
2016-07-24,222.47.74.197,113510
2016-07-24,95.138.140.86,112679
2016-07-24,117.34.14.176,101384
2016-07-24,27.126.181.30,96508
2016-07-24,194.28.164.1,91638
2016-07-24,142.197.192.200,91092
2016-07-24,43.230.113.201,89955
2016-07-24,162.211.127.229,89153
2016-07-24,115.239.248.80,88779
2016-07-24,43.230.113.200,82973
2016-07-24,115.28.113.78,74616
2016-07-24,23.234.40.61,67733
2016-07-24,139.129.20.156,64039
2016-07-24,121.40.213.43,59367
2016-07-24,98.193.123.183,57520
