2016-05-05,59.46.10.183,742388
2016-05-05,117.27.149.226,545044
2016-05-05,211.149.148.175,474658
2016-05-05,43.230.113.119,446765
2016-05-05,125.77.18.44,392569
2016-05-05,76.0.171.240,321463
2016-05-05,77.103.66.179,304895
2016-05-05,188.213.165.91,237724
2016-05-05,173.170.106.79,212723
2016-05-05,89.163.140.30,189456
2016-05-05,60.212.16.207,184006
2016-05-05,89.33.242.209,149512
2016-05-05,189.1.169.196,139420
2016-05-05,104.31.239.3,135250
2016-05-05,24.68.231.208,132384
2016-05-05,178.238.239.124,127011
2016-05-05,142.167.122.47,121429
2016-05-05,178.128.124.142,108566
2016-05-05,108.61.170.220,105094
2016-05-05,108.234.74.79,97677
2016-05-05,60.212.16.206,94392
2016-05-05,183.131.222.15,92046
2016-05-05,167.114.131.181,89919
2016-05-05,23.234.6.145,87445
2016-05-05,78.210.65.203,84432
