2016-05-19,120.55.207.83,410272
2016-05-19,211.149.156.243,277141
2016-05-19,115.88.194.46,246889
2016-05-19,61.160.215.75,230677
2016-05-19,117.25.128.116,194517
2016-05-19,40.115.60.6,182735
2016-05-19,73.15.205.195,178734
2016-05-19,112.124.40.84,136182
2016-05-19,95.108.54.184,135022
2016-05-19,43.230.113.119,132577
2016-05-19,59.46.10.183,126352
2016-05-19,123.57.25.108,123435
2016-05-19,121.199.59.121,121927
2016-05-19,192.99.128.176,121527
2016-05-19,218.75.17.198,112957
2016-05-19,113.10.144.10,111136
2016-05-19,121.40.218.135,108835
2016-05-19,134.213.83.52,105283
2016-05-19,116.211.105.89,100030
2016-05-19,222.186.15.240,97536
2016-05-19,104.179.182.9,96896
2016-05-19,98.238.133.111,93571
2016-05-19,94.215.136.209,87850
2016-05-19,222.83.177.98,80642
2016-05-19,70.39.124.67,79510
