2016-07-20,120.25.65.55,605979
2016-07-20,139.129.20.156,517479
2016-07-20,121.41.37.189,359473
2016-07-20,115.28.113.78,322078
2016-07-20,139.129.42.107,283359
2016-07-20,203.191.149.46,203365
2016-07-20,115.236.76.137,203114
2016-07-20,101.231.200.10,176926
2016-07-20,115.182.75.88,176926
2016-07-20,115.182.75.90,176731
2016-07-20,62.138.6.24,132662
2016-07-20,41.57.89.141,113252
2016-07-20,120.27.99.210,102859
2016-07-20,123.249.27.6,100718
2016-07-20,119.28.17.106,96273
2016-07-20,64.140.160.131,92235
2016-07-20,74.129.168.21,91560
2016-07-20,43.250.73.156,90855
2016-07-20,37.187.128.131,89786
2016-07-20,203.170.49.148,89013
2016-07-20,125.88.146.156,85060
2016-07-20,190.221.4.110,83470
2016-07-20,101.200.209.244,65861
2016-07-20,222.47.59.75,65663
2016-07-20,103.37.125.187,64866
