2016-05-23,210.209.127.72,572320
2016-05-23,114.55.31.45,571787
2016-05-23,123.56.91.165,436086
2016-05-23,14.29.54.89,372322
2016-05-23,50.186.169.199,273813
2016-05-23,59.46.10.183,186364
2016-05-23,183.60.106.46,154855
2016-05-23,114.55.38.41,145487
2016-05-23,45.116.145.84,142134
2016-05-23,192.240.50.91,136575
2016-05-23,87.119.19.251,136199
2016-05-23,82.160.79.5,135744
2016-05-23,125.77.21.147,134782
2016-05-23,218.93.206.33,133449
2016-05-23,61.160.211.122,130959
2016-05-23,211.149.160.228,130621
2016-05-23,183.232.181.235,129081
2016-05-23,94.192.21.165,127125
2016-05-23,223.99.7.200,122405
2016-05-23,61.174.42.72,122078
2016-05-23,223.99.236.165,112766
2016-05-23,46.30.211.223,110193
2016-05-23,47.89.26.212,108556
2016-05-23,120.55.225.102,108504
2016-05-23,211.115.76.5,106443
