2016-06-17,74.209.215.5,886027
2016-06-17,115.159.71.149,834108
2016-06-17,114.55.32.174,605584
2016-06-17,121.41.26.153,558879
2016-06-17,14.29.50.203,535762
2016-06-17,123.206.44.253,377631
2016-06-17,180.97.69.162,368498
2016-06-17,220.167.107.69,360350
2016-06-17,76.220.36.200,354379
2016-06-17,103.231.164.93,350326
2016-06-17,122.13.158.49,343906
2016-06-17,45.124.27.46,340538
2016-06-17,121.14.154.58,340463
2016-06-17,78.58.133.187,339700
2016-06-17,204.237.1.200,318673
2016-06-17,112.124.17.21,313145
2016-06-17,220.170.89.166,307630
2016-06-17,116.31.119.142,302091
2016-06-17,59.53.63.20,297522
2016-06-17,113.31.27.106,294001
2016-06-17,78.60.86.136,289389
2016-06-17,94.136.40.103,289162
2016-06-17,42.156.141.13,254742
2016-06-17,14.29.54.98,254737
2016-06-17,113.207.8.12,248726
